ID,R%,Dipole,HOMO,LUMO,HOMO/LUMO,electronegativity,hardness,electrophilicity,BL6 & 17,BL6 & 18,BL7 & 8,BL7 & 9,BL11 & 10,BL2 & 16,BL3 & 7,"BA17, 6, & 18","BA8, 7, & 9","BA3, 7, & 6","BA3, 7, & 9","BA3, 7, & 8","BA16, 11, & 10","BA12, 11, & 10","BA3, 2, & 16","BA5, 6, & 7","DA1, 2, 16 & 11",BO6 & 17,BO6 & 18,BO7 & 8,BO7 & 9,BO11 & 10,BO2 & 16,BO3 & 7,charge1,charge2,charge3,charge4,charge5,charge6,charge7,charge8,charge9,charge10,charge11,charge12,charge13,charge14,charge15,charge16,charge17,charge18,core1,core2,core3,core4,core5,core6,core7,core8,core9,core10,core11,core12,core13,core14,core15,core16,core17,core18,valence1,valence2,valence3,valence4,valence5,valence6,valence7,valence8,valence9,valence10,valence11,valence12,valence13,valence14,valence15,valence16,valence17,valence18,Rydberg1,Rydberg2,Rydberg3,Rydberg4,Rydberg5,Rydberg6,Rydberg7,Rydberg8,Rydberg9,Rydberg10,Rydberg11,Rydberg12,Rydberg13,Rydberg14,Rydberg15,Rydberg16,Rydberg17,Rydberg18,total1,total2,total3,total4,total5,total6,total7,total8,total9,total10,total11,total12,total13,total14,total15,total16,total17,total18,NMR1,NMR2,NMR3,NMR4,NMR5,NMR6,NMR7,NMR8,NMR9,NMR10,NMR11,NMR12,NMR13,NMR14,NMR15,NMR16,NMR17,NMR18,L 6 & 17,B1 6 & 17,B5 6 & 17,L 6 & 18,B1 6 & 18,B5 6 & 18,L 7 & 8,B1 7 & 8,B5 7 & 8,L 2 & 16,B1 2 & 16,B5 2 & 16,BV9
V79,1,3.7447,-0.16201,-0.03035,-0.13166,0.09618,0.06583,0.07026,1.5235,1.1017,1.9163,2.3014,1.4478,1.4998,1.8536,108.4686,125.5182,86.5235,106.0834,104.8342,121.1514,117.6695,123.9554,107.5214,117.4645,1.0147,0.8865,0.8324,0.5033,1.1854,1.0055,0.8834,-0.22655,-0.01826,-0.40337,0.33071,-0.53953,-0.19791,0.88887,-0.33479,0.04806,-0.28708,-0.01276,-0.10542,0.37371,-0.39823,0.35554,-0.10856,-0.47589,0.24052,1.99888,1.99882,1.9987,1.99851,1.99968,1.99901,9.99792,1.99902,35.98835,1.99893,1.99882,1.9988,1.99858,1.99886,1.99856,1.99877,1.99912,0,4.21424,3.99954,4.38163,3.64571,6.52636,4.17286,4.05283,4.31781,9.95632,4.27095,3.99957,4.09243,3.60503,4.38843,3.62371,4.09339,4.46442,0.75695,0.01342,0.01989,0.02304,0.02506,0.01349,0.02604,0.06038,0.01796,0.00727,0.0172,0.01437,0.01419,0.02269,0.01094,0.02218,0.0164,0.01236,0.00253,6.22655,6.01826,6.40337,5.66929,8.53953,6.19791,14.11113,6.33479,45.95194,6.28708,6.01276,6.10542,5.62629,6.39823,5.64446,6.10856,6.47589,0.75948,68.4147,53.8069,67.954,34.2724,186.9486,99.9948,339.3797,150.6189,0.7058,106.8656,66.2701,75.6614,41.6853,104.6958,42.3349,77.6949,164.4124,27.3418,4.694,1.7,3.258,2.592,1.09,1.09,5.126,2.835,3.288,8.956,2.713,7.12,0.527
V80,1,1.1043,-0.17397,-0.05895,-0.11502,0.11646,0.05751,0.11792,1.5397,1.0937,1.9117,2.3082,1.4561,1.5019,1.8468,109.4632,124.2076,88.5954,105.3936,107.2759,121.8032,117.9065,123.5149,107.9785,114.0486,0.9929,0.8973,0.8389,0.4945,1.155,1.0026,0.8897,-0.24891,-0.02833,-0.41034,0.33752,-0.52812,-0.18571,0.89317,-0.33195,0.06854,-0.28136,-0.02971,-0.04971,-0.17899,-0.05648,-0.04641,-0.01128,-0.48684,0.24214,1.99888,1.99882,1.99868,1.99851,1.99967,1.99899,9.99792,1.99902,35.9883,1.99894,1.99878,1.99884,1.99888,1.99887,1.99884,1.99881,1.99909,0,4.23638,4.01008,4.38876,3.63859,6.51488,4.16072,4.04986,4.31525,9.93592,4.26517,4.01649,4.03636,4.16769,4.04341,4.03398,3.99687,4.47171,0.75561,0.01365,0.01942,0.0229,0.02538,0.01357,0.026,0.05905,0.01768,0.00724,0.01725,0.01444,0.01451,0.01241,0.0142,0.01359,0.01561,0.01604,0.00225,6.24891,6.02833,6.41034,5.66248,8.52812,6.18571,14.10683,6.33195,45.93146,6.28136,6.02971,6.04971,6.17899,6.05648,6.04641,6.01128,6.48684,0.75786,69.3052,51.6695,69.3551,34.7578,185.0054,105.324,321.3555,151.1516,-16.0999,107.8602,68.255,64.2194,69.0791,64.9214,64.3272,60.9825,143.8679,27.7068,5.319,1.7,6.085,2.584,1.09,1.09,5.096,2.851,3.292,6.94,2.764,8.291,0.551
V81,1,1.139,-0.1731,-0.05794,-0.11516,0.11552,0.05758,0.11588,1.5551,1.0954,1.9154,2.3176,1.4561,1.502,1.8454,107.3193,122.7772,89.2151,105.182,107.0841,121.7544,117.9302,123.6923,107.3453,114.1297,0.9725,0.8981,0.8396,0.47,1.1541,1.0026,0.8917,-0.25029,-0.02773,-0.41013,0.3425,-0.53029,-0.17966,0.88173,-0.33003,0.07289,-0.28322,-0.02926,-0.04939,-0.17925,-0.05658,-0.04713,-0.0112,-0.08093,0.23581,1.99888,1.99882,1.99866,1.99851,1.99967,1.99891,9.99794,1.99902,35.98832,1.99895,1.99878,1.99884,1.99888,1.99887,1.99884,1.99881,1.99894,0,4.23774,4.00949,4.38864,3.63404,6.51721,4.15433,4.06197,4.31318,9.93118,4.26657,4.01593,4.036,4.16795,4.04351,4.03468,3.99674,4.06738,0.76155,0.01368,0.01942,0.02283,0.02495,0.01341,0.02642,0.05836,0.01783,0.00762,0.0177,0.01455,0.01455,0.01242,0.0142,0.01361,0.01565,0.01461,0.00264,6.25029,6.02773,6.41013,5.6575,8.53029,6.17966,14.11827,6.33003,45.92711,6.28322,6.02926,6.04939,6.17925,6.05658,6.04713,6.0112,6.08093,0.76419,69.6153,51.983,69.9999,33.3725,184.8157,99.943,336.8144,151.4501,-23.5398,108.313,67.9162,64.3832,69.0971,64.9287,64.2184,60.8252,151.9596,27.8585,4.712,2.849,3.283,2.585,1.09,1.09,5.102,2.848,3.292,6.94,2.766,7.531,0.594
v82,1,0.9939,-0.17226,-0.05771,-0.11455,0.11499,0.05727,0.11542,1.5521,1.094,1.9149,2.3062,1.4553,1.5015,1.8448,107.0711,122.6954,89.0761,105.6891,107.3571,121.803,117.955,123.5254,107.9902,114.1761,0.9799,0.8937,0.8381,0.4761,1.1574,1.0026,0.8887,-0.24793,-0.02679,-0.40859,0.34523,-0.53858,-0.17914,0.88695,-0.33137,0.07484,-0.28239,-0.02881,-0.04923,-0.1791,-0.05693,-0.04736,-0.01172,-0.29171,0.2437,1.99888,1.99882,1.99866,1.9985,1.99967,1.99897,9.99796,1.99902,35.98857,1.99895,1.99878,1.99883,1.99888,1.99887,1.99884,1.99881,1.99895,0,4.2354,4.00858,4.38696,3.6315,6.52576,4.15369,4.05642,4.31454,9.92753,4.26585,4.01546,4.03585,4.16781,4.04387,4.03492,3.99726,4.27345,0.75383,0.01365,0.01939,0.02297,0.02477,0.01316,0.02648,0.05867,0.01781,0.00906,0.01759,0.01457,0.01455,0.01241,0.01419,0.0136,0.01566,0.01931,0.00247,6.24793,6.02679,6.40859,5.65477,8.53858,6.17914,14.11305,6.33137,45.92516,6.28239,6.02881,6.04923,6.1791,6.05693,6.04736,6.01172,6.29171,0.7563,69.5104,52.1997,70.4277,33.3717,186.5684,103.4671,321.3326,151.0933,-24.4185,107.0991,67.7704,64.4122,69.1604,65.0422,64.4539,61.1857,129.9102,26.9089,6.431,2.108,6.034,2.584,1.09,1.09,5.103,2.848,3.295,6.937,3.08,9.147,0.62
v83,1,2.6446,-0.16409,-0.04407,-0.12002,0.10408,0.06001,0.09026,1.5181,1.1003,1.9203,2.2337,1.3683,1.4951,1.8482,108.9187,114.3887,86.1223,124.2446,104.2676,116.0059,122.4197,122.9034,107.3969,105.2631,1.0299,0.8877,0.8288,0.6237,1.0023,0.9966,0.881,-0.22878,-0.00151,-0.40295,0.33358,-0.53606,-0.20624,0.91177,-0.33599,-0.13808,-0.52889,0.35901,-0.12043,-0.18876,-0.12384,0.34563,-0.12899,-0.69114,0.24352,1.99887,1.9988,1.99868,1.99852,1.99968,1.99904,9.99838,1.99902,35.99056,1.99967,1.99847,1.99882,1.99886,1.99883,1.99848,1.99873,1.99923,0,4.21662,3.98166,4.38027,3.64258,6.52274,4.18136,4.02648,4.31782,10.14139,6.51748,3.6202,4.10717,4.17765,4.11061,3.634,4.11219,4.68123,0.75383,0.01329,0.02105,0.02401,0.02532,0.01364,0.02583,0.06337,0.01915,0.00613,0.01175,0.02232,0.01444,0.01225,0.0144,0.02189,0.01807,0.01069,0.00265,6.22878,6.00151,6.40295,5.66642,8.53606,6.20624,14.08823,6.33599,46.13808,8.52889,5.64099,6.12043,6.18876,6.12384,5.65437,6.12899,6.69114,0.75648,70.8153,54.3294,68.0486,33.8714,177.4752,104.4843,310.2832,148.4573,118.8896,222.2469,43.5855,81.1946,65.7622,82.1871,45.3257,75.1341,173.3149,27.5386,3.618,1.7,2.124,2.59,1.09,1.09,5.126,2.836,3.287,6.865,2.477,5.795,0.405
v84,1,2.5919,-0.16385,-0.04391,-0.11994,0.10388,0.05997,0.08997,1.523,1.1014,1.9211,2.2338,1.3683,1.4951,1.8485,108.6737,114.3049,86.1364,124.2861,104.2187,116.0082,122.4159,122.9167,107.2852,105.2045,1.015,0.8868,0.8287,0.6237,1.0024,0.9966,0.8806,-0.22862,-0.00148,-0.40205,0.33436,-0.53924,-0.20553,0.91662,-0.33531,-0.13943,-0.52887,0.35911,-0.12041,-0.18877,-0.12384,0.34561,-0.12894,-0.47532,0.24174,1.99887,1.9988,1.99868,1.99852,1.99968,1.99901,9.99839,1.99902,35.99054,1.99967,1.99847,1.99881,1.99886,1.99883,1.99848,1.99873,1.99912,0,4.21646,3.98163,4.37939,3.64182,6.52597,4.17971,4.022,4.31718,10.14274,6.51746,3.6201,4.10716,4.17766,4.11061,3.63402,4.11215,4.46366,0.75545,0.01328,0.02104,0.02399,0.0253,0.01359,0.02682,0.06299,0.01911,0.00616,0.01175,0.02232,0.01444,0.01225,0.0144,0.02188,0.01806,0.01254,0.00281,6.22862,6.00148,6.40205,5.66564,8.53924,6.20553,14.08338,6.33531,46.13943,8.52887,5.64089,6.12041,6.18877,6.12384,5.65439,6.12894,6.47532,0.75826,70.7684,54.3888,68.3836,34.081,182.3907,98.9867,309.0844,148.3076,119.2242,222.3036,43.5733,81.1952,65.7533,82.1991,45.3358,75.1687,164.3177,27.6915,4.693,1.7,3.258,2.591,1.09,1.09,5.128,2.836,3.286,6.865,2.476,5.797,0.405
v85,1,2.5859,-0.16457,-0.04444,-0.12013,0.10451,0.06006,0.09091,1.5243,1.099,1.9216,2.2338,1.3683,1.4953,1.8475,109.568,114.2441,86.1927,124.5891,103.7809,116.0148,122.3855,122.9476,106.9372,105.6048,1.0165,0.8859,0.8278,0.6238,1.0024,0.9969,0.8797,-0.22766,-0.00158,-0.40274,0.33304,-0.54132,-0.19868,0.91864,-0.33521,-0.14072,-0.52883,0.35945,-0.12083,-0.18866,-0.12469,0.34667,-0.12989,-0.47596,0.24296,1.99888,1.9988,1.99868,1.99852,1.99968,1.99899,9.9984,1.99902,35.9905,1.99967,1.99847,1.99881,1.99886,1.99883,1.99848,1.99873,1.99908,0,4.21557,3.9817,4.38004,3.64313,6.52783,4.17262,4.02027,4.31704,10.1441,6.51741,3.61976,4.10758,4.17755,4.11144,3.63298,4.11316,4.46033,0.75435,0.01321,0.02107,0.02403,0.02531,0.01381,0.02707,0.06269,0.01915,0.00612,0.01175,0.02232,0.01444,0.01226,0.01441,0.02186,0.018,0.01655,0.00269,6.22766,6.00158,6.40274,5.66696,8.54132,6.19868,14.08136,6.33521,46.14072,8.52883,5.64055,6.12083,6.18866,6.12469,5.65333,6.12989,6.47596,0.75704,70.4446,54.4828,69.1862,33.8241,181.1099,102.2736,304.1202,147.8072,120.1599,221.9252,43.5215,81.1979,65.6971,82.0734,45.4283,75.4158,147.6388,27.349,5.856,1.7,4.495,2.589,1.09,1.09,5.131,2.836,3.284,6.863,2.352,5.802,0.405
v86,1,2.5259,-0.16178,-0.04309,-0.11869,0.10243,0.05935,0.08841,1.5482,1.1025,1.9238,2.2383,1.3683,1.4953,1.8552,105.9857,113.7158,84.8683,123.1742,103.0803,116.0356,122.367,123.2673,106.6684,106.33,0.9806,0.8834,0.828,0.611,1.0021,0.998,0.8769,-0.22726,-0.00309,-0.39701,0.33244,-0.53864,-0.19278,0.89712,-0.33386,-0.14064,-0.52858,0.35966,-0.12044,-0.18878,-0.12397,0.3456,-0.12793,-0.07936,0.24439,1.99888,1.9988,1.99868,1.99852,1.99968,1.99894,9.99841,1.99901,35.99052,1.99967,1.99846,1.99881,1.99886,1.99883,1.99848,1.99873,1.99893,0,4.21513,3.98336,4.37402,3.64355,6.5257,4.16504,4.04296,4.31583,10.14409,6.51716,3.61956,4.1072,4.17766,4.11074,3.63405,4.11125,4.06567,0.75265,0.01326,0.02092,0.02431,0.02548,0.01327,0.02881,0.06152,0.01903,0.00603,0.01176,0.02232,0.01442,0.01226,0.0144,0.02187,0.01795,0.01476,0.00297,6.22726,6.00309,6.39701,5.66756,8.53864,6.19278,14.10288,6.33386,46.14064,8.52858,5.64034,6.12044,6.18878,6.12397,5.6544,6.12793,6.07936,0.75561,70.3215,54.5895,67.6955,34.615,180.5861,89.9735,307.319,148.1988,111.259,222.0485,43.4711,81.1844,65.7499,82.1733,45.447,74.9147,153.2362,27.8185,4.741,2.829,3.286,2.593,1.09,1.09,5.14,2.819,3.287,6.866,2.46,5.797,0.439
v87,1,3.6584,-0.16527,-0.04391,-0.12136,0.10459,0.06068,0.09014,1.0925,1.0962,1.9178,2.2307,1.3662,1.4946,1.8424,108.9284,114.6462,87.2022,124.9071,105.1179,115.8737,121.8168,122.8006,109.0166,104.4634,0.9165,0.9082,0.8254,0.6202,1.0072,0.9958,0.8861,-0.23055,0.00174,-0.40906,0.33551,-0.52584,-0.41112,0.9016,-0.3346,-0.12676,-0.52734,0.37378,-0.17033,0.37977,-0.20235,0.35953,-0.15937,0.23492,0.23713,1.99887,1.9988,1.99867,1.99851,1.99969,1.9992,9.9984,1.99902,35.99063,1.99967,1.99849,1.99877,1.99846,1.99879,1.9985,1.99873,0,0,4.21844,3.97821,4.38689,3.64099,6.51313,4.38969,4.03507,4.31626,10.1301,6.51592,3.60529,4.15734,3.60064,4.19002,3.61998,4.14247,0.76374,0.76111,0.01324,0.02124,0.0235,0.02498,0.01302,0.02224,0.06493,0.01931,0.00604,0.01175,0.02244,0.01422,0.02113,0.01355,0.02199,0.01816,0.00133,0.00176,6.23055,5.99826,6.40906,5.66449,8.52584,6.41112,14.0984,6.3346,46.12676,8.52734,5.62622,6.17033,5.62023,6.20235,5.64047,6.15937,0.76508,0.76287,70.4336,54.4701,70.4415,34.8756,199.0058,118.7675,318.9559,149.7432,116.1329,219.8142,42.3757,92.6817,44.2718,98.1887,45.261,82.5402,27.8406,28.0344,2.582,1.09,1.09,2.586,1.09,1.09,5.112,2.851,3.288,7.583,2.407,5.798,0.398
v88,1,3.2963,-0.16364,-0.04293,-0.12071,0.10329,0.06036,0.08838,1.5182,1.1003,1.9208,2.2338,1.3662,1.4944,1.8478,108.9179,114.2008,86.1573,124.7255,103.9085,115.8964,121.7907,122.887,107.3722,105.9506,1.0298,0.8876,0.8272,0.6213,1.0072,0.9974,0.8816,-0.2289,0.00012,-0.40385,0.33262,-0.53629,-0.20668,0.91093,-0.33571,-0.1351,-0.5275,0.37433,-0.17026,0.3797,-0.20211,0.35966,-0.15822,-0.6909,0.24355,1.99888,1.99881,1.99868,1.99852,1.99968,1.99904,9.99837,1.99902,35.99053,1.99967,1.99849,1.99876,1.99846,1.99879,1.9985,1.99873,1.99923,0,4.2168,3.97996,4.38115,3.64351,6.52297,4.1818,4.02721,4.31742,10.13845,6.51607,3.60472,4.15728,3.60071,4.18977,3.61983,4.14141,4.68101,0.7538,0.01323,0.02112,0.02402,0.02535,0.01363,0.02583,0.0635,0.01927,0.00611,0.01177,0.02246,0.01422,0.02112,0.01355,0.02201,0.01808,0.01067,0.00265,6.2289,5.99988,6.40385,5.66738,8.53629,6.20668,14.08907,6.33571,46.1351,8.5275,5.62567,6.17026,5.6203,6.20211,5.64034,6.15822,6.6909,0.75645,70.0095,54.4,68.0005,34.0067,177.703,104.7017,310.5928,148.2801,119.5746,219.9217,42.3025,92.5772,44.2824,98.1428,45.4508,82.35,173.3942,27.5394,3.618,1.7,2.123,2.59,1.09,1.09,5.13,2.835,3.286,7.583,2.403,5.801,0.406
v89,1,3.2616,-0.16336,-0.0427,-0.12066,0.10303,0.06033,0.08798,1.523,1.1015,1.9216,2.234,1.3662,1.4944,1.8479,108.6707,114.1895,86.1767,124.5592,103.8442,115.8991,121.7879,122.8721,107.2625,105.9307,1.0149,0.8866,0.8271,0.6208,1.0072,0.9974,0.8811,-0.22874,0.00009,-0.40299,0.33343,-0.53946,-0.20595,0.91547,-0.33506,-0.13618,-0.52748,0.37435,-0.17026,0.3797,-0.20207,0.35966,-0.15809,-0.47503,0.24177,1.99888,1.99881,1.99868,1.99852,1.99968,1.99901,9.99838,1.99902,35.99052,1.99967,1.99849,1.99876,1.99846,1.99879,1.9985,1.99873,1.99912,0,4.21664,3.97999,4.38032,3.64272,6.5262,4.18014,4.02301,4.31681,10.1395,6.51604,3.6047,4.15727,3.60072,4.18973,3.61983,4.14129,4.46339,0.75542,0.01322,0.02111,0.024,0.02533,0.01358,0.0268,0.06313,0.01923,0.00616,0.01177,0.02246,0.01422,0.02112,0.01355,0.022,0.01807,0.01252,0.00281,6.22874,5.99991,6.40299,5.66657,8.53946,6.20595,14.08453,6.33506,46.13618,8.52748,5.62565,6.17026,5.6203,6.20207,5.64034,6.15809,6.47503,0.75823,69.965,54.4531,68.344,34.2236,182.5813,99.2263,309.6025,148.1624,119.9103,219.8478,42.2849,92.5688,44.2661,98.1373,45.4542,82.3842,164.4047,27.6893,4.693,1.7,3.258,2.592,1.09,1.09,5.132,2.835,3.284,7.583,2.403,5.802,0.407
v90,1,3.3215,-0.16355,-0.04289,-0.12066,0.10322,0.06033,0.0883,1.5243,1.0991,1.9222,2.2341,1.3662,1.4944,1.8474,109.5933,114.0863,86.1903,124.6664,103.7271,115.8907,121.8025,122.8832,106.9179,105.9655,1.0165,0.8859,0.827,0.6217,1.0073,0.9974,0.8801,-0.22822,0.00038,-0.40316,0.3326,-0.54158,-0.19889,0.91758,-0.33502,-0.13865,-0.52743,0.37451,-0.17029,0.37974,-0.20202,0.35981,-0.15818,-0.4759,0.2429,1.99888,1.99881,1.99868,1.99852,1.99968,1.99899,9.9984,1.99902,35.99049,1.99967,1.99849,1.99876,1.99846,1.99879,1.9985,1.99873,1.99908,0,4.21613,3.9797,4.38045,3.64355,6.52809,4.17283,4.02122,4.31679,10.14201,6.51599,3.60454,4.15731,3.60068,4.18969,3.61968,4.14138,4.46028,0.75441,0.01322,0.02111,0.02403,0.02532,0.0138,0.02707,0.0628,0.01921,0.00614,0.01177,0.02246,0.01422,0.02112,0.01355,0.02201,0.01806,0.01655,0.00269,6.22822,5.99962,6.40316,5.6674,8.54158,6.19889,14.08242,6.33502,46.13865,8.52743,5.62549,6.17029,5.62026,6.20202,5.64019,6.15818,6.4759,0.7571,69.8295,54.5324,68.7466,33.877,181.1863,102.3899,304.416,147.9393,120.7452,219.9282,42.3044,92.5708,44.2581,98.1363,45.4619,82.3942,147.6103,27.3554,5.856,1.7,4.495,2.589,1.09,1.09,5.134,2.836,3.283,7.583,2.401,5.802,0.407
v91,1,3.16,-0.1612,-0.04175,-0.11945,0.10148,0.05973,0.0862,1.5482,1.1026,1.9246,2.2387,1.3663,1.4944,1.8544,105.9845,113.537,84.8774,123.2399,102.8016,115.9215,121.7621,123.1127,106.6357,106.8585,0.9805,0.8833,0.8265,0.608,1.007,0.9986,0.8774,-0.22764,-0.00148,-0.39816,0.33164,-0.53886,-0.19309,0.89563,-0.33319,-0.13746,-0.52717,0.37481,-0.17018,0.3797,-0.20174,0.35956,-0.15686,-0.07933,0.24443,1.99888,1.99881,1.99868,1.99852,1.99968,1.99894,9.9984,1.99901,35.99051,1.99967,1.99849,1.99876,1.99846,1.99878,1.9985,1.99873,1.99893,0,4.21555,3.98166,4.37516,3.64432,6.52593,4.16535,4.04431,4.31502,10.14087,6.51572,3.60425,4.15722,3.60073,4.18941,3.61994,4.14015,4.06564,0.7526,0.01321,0.02101,0.02432,0.02552,0.01325,0.0288,0.06166,0.01916,0.00608,0.01178,0.02245,0.0142,0.02111,0.01354,0.022,0.01798,0.01476,0.00297,6.22764,6.00148,6.39816,5.66836,8.53886,6.19309,14.10437,6.33319,46.13746,8.52717,5.62519,6.17018,5.6203,6.20174,5.64044,6.15686,6.07933,0.75557,69.6364,54.6137,67.6885,34.7759,180.6218,90.1439,307.8567,147.9845,111.717,219.5818,42.1866,92.4975,44.2542,98.0867,45.5222,82.1142,153.2704,27.817,4.742,2.83,3.286,2.593,1.09,1.09,5.144,2.817,3.285,7.584,2.39,5.804,0.442
v92,1,3.6202,-0.16297,-0.04168,-0.12129,0.10232,0.06065,0.08633,1.0924,1.0961,1.9177,2.23,1.366,1.495,1.8432,108.9352,115.6978,87.1373,123.5592,105.3875,115.6713,122.4723,122.761,109.1144,104.6343,0.9166,0.9084,0.826,0.6195,1.0084,0.9953,0.8838,-0.23147,-0.00074,-0.4071,0.33659,-0.52563,-0.41082,0.89959,-0.33473,-0.12721,-0.52379,0.36899,-0.16101,0.3507,-0.16132,0.35429,-0.14228,0.23462,0.23698,1.99887,1.9988,1.99867,1.99851,1.99968,1.9992,9.99841,1.99902,35.99069,1.99966,1.99848,1.99875,1.99845,1.99876,1.9985,1.99873,0,0,4.21928,3.98077,4.38491,3.63994,6.51294,4.38939,4.03691,4.31649,10.1305,6.51235,3.61023,4.14824,3.62865,4.14857,3.62528,4.12536,0.76405,0.76128,0.01332,0.02117,0.02352,0.02496,0.01301,0.02223,0.06509,0.01922,0.00603,0.01177,0.02229,0.01402,0.0222,0.01399,0.02193,0.01819,0.00133,0.00174,6.23147,6.00074,6.4071,5.66341,8.52563,6.41082,14.10041,6.33473,46.12721,8.52379,5.63101,6.16101,5.6493,6.16132,5.64571,6.14228,0.76538,0.76302,71.5893,54.8887,69.6738,34.6309,200.51,118.3881,317.3926,149.856,114.0243,218.47,44.1103,86.3451,40.283,87.2532,44.1655,78.8937,27.8313,28.0377,2.582,1.09,1.09,2.586,1.09,1.09,5.11,2.851,3.29,8.885,2.678,5.77,0.409
v93,1,3.4051,-0.16553,-0.0441,-0.12143,0.10482,0.06072,0.09047,1.0924,1.0962,1.9174,2.2314,1.3678,1.4952,1.8433,108.9216,114.5604,87.2141,125.0693,105.0992,115.8338,122.2064,123.0861,109.0155,104.991,0.9164,0.9082,0.8261,0.6177,1.0033,0.9957,0.8856,-0.23045,0.00098,-0.40809,0.33576,-0.52577,-0.41105,0.9003,-0.33456,-0.12496,-0.52897,0.36571,-0.1506,0.35074,-0.16564,0.3528,-0.14278,0.23511,0.23699,1.99887,1.9988,1.99867,1.99851,1.99969,1.9992,9.99839,1.99902,35.99062,1.99967,1.99847,1.99875,1.99847,1.99876,1.9985,1.99873,0,0,4.21836,3.97902,4.38591,3.64076,6.51306,4.38963,4.03637,4.31625,10.12837,6.51754,3.61356,4.13752,3.62723,4.15295,3.62688,4.126,0.76356,0.76125,0.01321,0.0212,0.02351,0.02497,0.01302,0.02223,0.06493,0.01929,0.00597,0.01176,0.02225,0.01433,0.02356,0.01393,0.02182,0.01805,0.00133,0.00176,6.23045,5.99902,6.40809,5.66424,8.52577,6.41105,14.0997,6.33456,46.12496,8.52897,5.63429,6.1506,5.64926,6.16564,5.6472,6.14278,0.76489,0.76301,70.7838,54.373,70.7091,34.7989,198.875,118.8002,319.4414,149.6229,116.1117,221.3718,43.1384,83.6192,43.77,85.2498,44.9162,78.3454,27.8345,28.0361,2.582,1.09,1.09,2.586,1.09,1.09,5.111,2.85,3.288,8.897,2.48,5.797,0.398
v94,1,3.3783,-0.16538,-0.04434,-0.12104,0.10486,0.06052,0.09084,1.0922,1.0962,1.9177,2.2319,1.3688,1.4952,1.8436,108.9346,114.8149,87.1417,124.5663,105.5473,115.5685,122.2778,123.0393,109.0332,103.1382,0.9164,0.9084,0.8272,0.6186,1.0007,0.9939,0.8857,-0.23116,0.00158,-0.40758,0.33628,-0.52583,-0.41054,0.90044,-0.33412,-0.12736,-0.53044,0.3655,-0.15813,0.35278,-0.15896,0.35339,-0.14143,0.23509,0.23677,1.99887,1.9988,1.99867,1.99851,1.99969,1.99919,9.9984,1.99902,35.99063,1.99967,1.99848,1.99875,1.99847,1.99876,1.99849,1.99873,0,0,4.21901,3.97834,4.38543,3.64026,6.51313,4.38911,4.03637,4.31588,10.13076,6.51901,3.61378,4.14537,3.62602,4.14627,3.62625,4.12448,0.7636,0.76147,0.01328,0.02127,0.02349,0.02495,0.01302,0.02224,0.0648,0.01922,0.00596,0.01176,0.02224,0.01401,0.02273,0.01393,0.02187,0.01823,0.00131,0.00176,6.23116,5.99842,6.40758,5.66372,8.52583,6.41054,14.09956,6.33412,46.12736,8.53044,5.6345,6.15813,5.64722,6.15896,5.64661,6.14143,0.76491,0.76323,71.147,54.2246,70.1313,34.696,198.7545,118.5922,319.1285,149.921,116.4304,222.5383,42.5347,85.707,40.5138,84.8451,44.7061,78.1769,27.8113,28.0283,2.582,1.09,1.09,2.586,1.09,1.09,5.108,2.852,3.29,9.886,2.637,5.801,0.398
v95,1,3.8721,-0.16265,-0.04105,-0.1216,0.10185,0.0608,0.08531,1.0924,1.0961,1.9176,2.2311,1.3666,1.4949,1.8434,108.9225,115.593,87.1501,123.7119,105.4035,115.2401,122.7435,122.8189,109.1121,104.7787,0.9166,0.9085,0.8261,0.617,1.0075,0.9951,0.8842,-0.23144,0.00036,-0.40693,0.33633,-0.52585,-0.41071,0.89911,-0.33474,-0.12756,-0.52448,0.36846,-0.16133,0.35646,-0.16172,0.35371,-0.14323,0.23452,0.23676,1.99887,1.9988,1.99867,1.99851,1.99969,1.9992,9.9984,1.99902,35.99067,1.99966,1.99848,1.99874,1.99847,1.99875,1.99849,1.99873,0,0,4.21926,3.97964,4.38477,3.64021,6.51316,4.3893,4.0374,4.31651,10.13094,6.51305,3.6108,4.14841,3.62054,4.14888,3.6259,4.12618,0.76416,0.76149,0.01331,0.02119,0.02349,0.02495,0.01301,0.02222,0.06508,0.01921,0.00595,0.01177,0.02226,0.01418,0.02453,0.01409,0.02189,0.01832,0.00133,0.00175,6.23144,5.99964,6.40693,5.66367,8.52585,6.41071,14.10089,6.33474,46.12756,8.52448,5.63154,6.16133,5.64354,6.16172,5.64629,6.14323,0.76548,0.76324,71.5127,54.6165,69.7149,34.6217,200.6489,118.4433,317.5241,149.8491,115.1429,218.3258,44.5352,83.8237,41.2365,84.9194,44.5401,79.304,27.8271,28.0333,2.582,1.09,1.09,2.586,1.09,1.09,5.11,2.852,3.29,9.738,2.745,5.768,0.412
